,Total abundance of ASV,Maximum abundance in samples,Number of Samples
f4c59e8de33c6669b620f27dcc2ede15,3,3,1
6c8c7e8eeb08706f5ac8dd7d3a8c475d,3,3,1
aa23debd3a9bdc29a088a4d09483a927,3,3,1
8b55a4d8b3769b4ec18f39dc23c9d2e5,3,3,1
4773ce00de873777547ca02e7c1274f8,3,3,1
00ccae01a8521a74fba17464d2742719,3,3,1
eb632864448991c33de0ca959d51dba8,3,3,1
3e904b2ece7499b6ea27a825482919ea,3,3,1
02d70a223eee28415a457fbdc71caf16,3,3,1
dc49a13355f0e5c1e1946d30f125d8bc,3,3,1
5f293440fee1bdd51a37f38757787be1,3,3,1
f13c0c23fad5d8671dcecaa9738f240b,3,3,1
867e06221aad77c692da8b29e8e66506,3,3,1
77dee6effe0cf8fff8a7eeed4209c537,3,3,1
9bff958b0389711b2f9be29883d9e112,3,3,1
0209bef3519cb5ed325413b1d7b779f5,3,3,1
77402a13f638c577c054f691e416c931,3,3,1
967049c85c9a27298f27c68f5f7fd3ab,3,3,1
6b57fdcd5132ccdcd0b11a27e0edb860,3,3,1
6807a6cf42dc5e583e0808882daa6d17,3,3,1
dd3b037baf6ba491deace6146cc99a5f,3,3,1
dcf77970e1f805a57f3a365d524c8c78,3,3,1
14c2fd9422c849f66ce48abd1b4a1e54,3,3,1
6e49cd330f88e661f1f720fe0e67e0b8,3,3,1
56327da82114381850d3db072a757f78,3,3,1
c3ca2573f94569ff2e23323813a76da5,3,3,1
7feb9c0fd10942448af7a576809bfd5c,3,3,1
981db2f8489d06afd24264c842e3edd1,3,3,1
1be48281dd3b24ae164ae624096495c2,3,3,1
74890158c4a7d7dc40cb6159a6271bdd,3,3,1
62aecbf1d2d13abd4fb6ec4342f4922b,3,3,1
8624294a253b1788ccd6816722e2addf,3,3,1
8679b496800c685c842856b6ca364209,3,3,1
e165cc5987d000b4bdda67f638b62174,3,3,1
2828b5cd90edc8454dd2242ab9e44dd8,3,3,1
9014a163e312a15c8faa65aab80c19f0,3,3,1
65030fa4d1b16950add9eafba041425d,3,3,1
4e33f3f41131ecc88efb39cc086dd340,3,3,1
79156697fc66a4e9e1096a4d78637b46,3,3,1
c47d095106f4d769d8847a695977cc86,3,3,1
07ef881b1e1539f244581acb7066ddad,3,3,1
d1734acbe678851b3fbec693b00c40a5,3,3,1
a56bbae57d965d90d47f274e46372b1c,3,3,1
dd84751cc034150def3c7541889f1e18,3,3,1
1592cdeaafe27db68e048d53117e4dcc,3,3,1
7289a7df736fc5040462f72d07217a47,3,3,1
5da0393dc69e1e3f6e5172838172cb74,3,3,1
ee642f411d286338608f6932f97fde90,3,3,1
fc88c27aa23a556606991ab860f5a2b8,3,3,1
1aaf51be0720249cd003eed6f89f52bd,3,3,1
b5ad31255abd5c2ea3d0ba2c1be4918a,3,3,1
7aa2551e6b30c2ed74763952ae4f3423,3,3,1
29dd0025b6891e2a795853a91336d168,3,3,1
ecae3d919c6a486f3088f1727aecec54,3,3,1
d44a8852d312c1d0018545c94a2d76d6,3,3,1
7536a59f54642d0499d388faa5c5f019,3,3,1
9313ef5304aa14eb2b519f7b452cb717,3,3,1
dda579158c041f7957f11e35c7bb4ea0,3,3,1
f6cba7c051de415356a1479d913d2e87,3,3,1
6beccab086828d78b6a4b55bd55cab35,3,3,1
fac936b42f37dc60c3d4b6fe15281aa4,3,3,1
0fcee02f7b9e9692020bf6a2293e325a,3,3,1
e7ff10bb75e2a2d4d4331d8cbd30fe61,3,3,1
ce5e734e8864d9df4b9694c68b9c9e1b,3,3,1
d5a345c763160ce5a396c2c9a277ef15,3,3,1
996a432a570dd7a4a6dabd57b8ab4105,3,3,1
8dcf699c4ed8e27b40860396a2fffe6b,3,3,1
fa76004f2fed7f4b3d13ede52a458681,3,3,1
17bd709ec9d8f1dd96327be0c7669320,3,3,1
bb61479af0448cad33fbe1d74f3adb72,3,3,1
6705dd88cafef846b1b3c3d60002ee12,3,3,1
442dbfccdeb586cde99e21943362d225,3,3,1
bb046fb08d1752879faec9dc8dd2e856,3,3,1
05b4b5d724a900e71a7543e4e0b69d14,3,3,1
c433d7539cbacf91c14057f6702999d5,3,3,1
c687cdbd249489ac1d3026b8f5a38306,3,3,1
90c1971ebf72d45f21f208fb536367d0,3,3,1
137f8406cb7175bb7863e1638a4af799,3,3,1
6f817447b13c4a100d4501ec3e038ee9,3,3,1
4e9f8ffa14f41f6b3b9404a9e64c1ed2,3,3,1
8291f041629d5d535feac0da3d993a3b,3,3,1
57c25a446efaf16b984a9800813b77a4,3,3,1
ae40070ee578afa9fa4ba2149f8dba39,3,3,1
f42d45b8a22f6a6c7c1f4359a12b45c5,3,3,1
213314510f059f4a96d27188a0b4d830,3,3,1
455fff4407904241930e5af084324693,3,3,1
69350b481181fb4f32b647475e6756a8,3,3,1
12dae4215e6b174e3a37111a0c068376,3,3,1
2cf3d04a9d71ab261cb809b37a3b8c5c,3,3,1
9d0b79f826678b3c2cffb97ca6c33255,3,3,1
021551bff1cbc51191c923998bf40d74,3,3,1
807c388f999a72ca148ebd01184ed606,3,3,1
1e0cde13ded6f9a098eabb8c9ecb8cd3,3,3,1
c1923a122e6ad63cc6bcd82d89071bf5,3,3,1
e8cb96712ca20956c00b2195a6ca1b06,3,3,1
a6a99bc6e4fefdc13ef51bb5fdad4e73,3,3,1
92a7f06378261aa5288c09f920414c1e,3,3,1
07d69b4ce7768be368977284158558b6,3,3,1
7ca4deef44ace6bed9516adc3de10725,3,3,1
57221599ab7ae171f48f2d1dd91b8693,3,3,1
03232a29fc9b472823419f659d10af55,3,3,1
8aebd7e79c62c403ef3a78e065799963,3,3,1
91cb08fe42058c5211fe100d2945e080,3,3,1
cd6206cf7d1f4eb92dd70018e9493a8f,3,3,1
41ac5aa682ae137e6dae1ad5dd624b46,3,3,1
fb4913189bcf04120edd2bb1f32701d1,3,3,1
a1489ad159b10818566cd50ff184fa2a,3,3,1
19b78225cab8eb51e083fb30e34feb87,3,3,1
1fd304267029f16d4a66da99c1c57d83,3,3,1
fa0c94a4caea4b7775b06fbe0f7efed0,3,3,1
adb776af9a7eddf7da2f4445c2c97ae9,3,3,1
3a1913a6b22671cb6a1e2627a9b7d35d,3,3,1
dad7206d61ebd6f570834e10d97282ac,3,3,1
44464b23bbd106ca0b109dff4dbe4dec,3,3,1
1ccbfce3016ce1c08253a595de83d281,3,3,1
51b760ee25acdd89bb87f01bcb07b1ba,3,3,1
5ea0b143afa63f8db4ee1f3e97a02a90,3,3,1
33116da20abcf82b7215a6d3e7ba640e,3,3,1
aae0bbad7782bdc82ba76e9f107f778d,3,3,1
eefffcd491946c402b22cdfb47d4d332,3,3,1
c1423ee31278ee95fd937d77d2c5cec8,3,3,1
ad29fa076fd8926679d850b8204e9245,3,3,1
b9c147f04e288ff9d89574a41dd3d176,3,3,1
c805ce36f439054c125f8253996a2c1f,3,3,1
ea8c73a02585e8628e0f364b0bbb46a1,3,3,1
ab220db7868022c8c0d79cd8ce6c12e3,3,3,1
67b7adb77fb30c8b21d11014e7cec0fa,3,3,1
64446533f6b716bd76386a1d75800ca6,3,3,1
d1c3286af00abe2ffccfd801c7df8aab,3,3,1
a21794e2019cc6d11f481ddb52a4bce1,3,3,1
a5a609d7bd25f1c1e2fde18bb419ed3e,3,3,1
9f13360f3ab08b116ec8c84131534102,3,3,1
a8ff166391eb30224b8e4b7b15d449ff,3,3,1
49ce56191419599d4bea589c4d1e85ae,3,3,1
41b59e8a9420e51412511f81b402f0f1,3,3,1
a7721f5be659da8f1231d35b493f4386,3,3,1
285a675342be054d0205855fd33f1f18,3,3,1
43ec9ea2f60792f4c324448c821220f5,3,3,1
15956b1f825712155f89e388c6da63cf,3,3,1
b996474db3fb57a3304fd0b373eb17a4,3,3,1
12b1da009bb7d1efabbb33e56245bcb3,3,3,1
4200103649dcd641999817f6f5589411,3,3,1
394ce7e9b89209429db297b18773b8d9,3,3,1
afb5c9ac27a450f5cdc7b3f169805132,3,3,1
3b0001da457fa33e6999d0d1574cf4b7,3,3,1
b13bf2dfdb90cc1456cb517e96268920,3,3,1
be414affe9eaf7205d2236de8e2aeef0,3,3,1
2c640faca1e14edff638b87a1b6034ed,3,3,1
852da15e1092c10efb6e7ceb37ca419a,3,3,1
357ada7288d2f176f305d0e9c20211ae,3,3,1
7889570e9a7c47123dcf1d1fef9d3604,3,3,1
1271b12373fefa4d7ac20a60dc52ba3e,3,3,1
d9bb48141737b04e1cc3cddd9d18deef,3,3,1
12856987289eb0125e7010b94df638d9,3,3,1
7e21b8df5f0a788973f441e4f158303e,3,3,1
85b1d730d5e513363ae6ef220f1f4221,3,3,1
b216c6130c7dfd56fbadbddd8ab15221,3,3,1
14dfe3456282ce2eb11ddb6d2e3c7e5e,3,3,1
350ec7de57fefb6cbe2f3d477f1b944c,3,3,1
d58bb5769c7ae8ca08fa84a1944388f7,3,3,1
3cc06b7cf0f3ba368e0f5eaa136572b6,3,3,1
37e09f9958fba6b7cbe368dea2892e0c,3,3,1
66261e6783e95f320f55b3b4311d8463,3,3,1
fae7fe68cfb05fab8e580e9c23e04bfb,3,3,1
0772b497477f411d4bd790bbb00dac8c,3,3,1
c8cb6cf8e55fcf0806656888eeaa6f5a,3,3,1
fd037249d0627123e2aa12cb260968be,3,3,1
6ebfa192b0a8ff02f4c864b864834d8e,3,3,1
1428e789f332f116781d2aa0e7ad6dd4,3,3,1
d96a70bdf432dcf14f32f2b1cbef4005,3,3,1
94ebba46c788fa22a84889013ac45f77,3,3,1
53eced7758f92401da3b407a1a93ffa2,3,3,1
03ba5fc47868710e0e969ed0484b3b57,3,3,1
de96ac9d891de203e688d234925909de,3,3,1
00f95ce8d60cec1b2de0ca054d2b969b,3,3,1
32a92b8a740c31e2daafe8a04d57083d,3,3,1
7b940c320730de6a328f66a7f96db10b,3,3,1
049809c9563342de2893d056945c1492,3,3,1
af7b824b3ee0b88a072e4e7ddb07d9fd,3,3,1
22319b7ba54bb59a7ad9e3717f50e304,3,3,1
243c46e7fac4f770478c7d2a01f1a7b6,3,3,1
4534b5066863b3a8179e4c06329c070b,3,3,1
4fff6a9ec347eb3aba9a406fa057ba5b,3,3,1
1adc5dc80b6045a0d3323b3ea42b3afa,3,3,1
a6b04b0225f2b63fa4926a80f752d2c9,3,3,1
f31dc8b3fd6a365ec787ef1f4065b124,3,3,1
4698a92573b87be76c4ecfd84b5a63a1,3,3,1
2b469004c486ad9edd64743655c488c9,3,3,1
473bbc75d05b85d6da26576eaa53b0eb,3,3,1
a2626fd47d610e896eb64b139de99613,3,3,1
43da46b4071dcc837d4d0bffc1568933,3,3,1
1c0c4016d8d0d0060e6f9af45bbd8d94,3,3,1
ab57164001ae52d7ac104cef428abec1,3,3,1
6dc2ecd9cf525981865df537390f0dab,3,3,1
7f6acff677ebc6ebec463554cda63696,3,3,1
1812ceae6a077bae30c6951ab3bc6f3a,3,3,1
42393c5562ec8ea7c7b6d7f20fd51fcd,3,3,1
645c9692e483e992f9073fe80a13ae03,3,3,1
24a95181e018e7f08138e7efb44a6737,3,3,1
5c1043584ac441ae58be7175b72b2072,3,3,1
1232772bd65bd8fa4f340b44ac9c2523,3,3,1
6d242ad6e0cb849460b9ba0fed966156,3,3,1
5011b9418d08cd91d647bc1127bc6d98,3,3,1
4a3b69a78b270dbbded43c905bb7b2a2,3,3,1
dfd4a4f3787bcaf24a4592fff55a6f96,3,3,1
b5b3348ba44b7a9d7687adeff79d5d77,3,3,1
292fe9e23ca0d6df11d0fc8c080cf005,3,3,1
1df71f6c0b8d4c9868a6ce9922179b65,3,3,1
b0d27ad17990349700e4206efdab3980,3,3,1
29d87b1dbde69f94e1d97a597f2bf92b,3,3,1
39e6d3bc9f353a2000f7287be6cd72a0,3,3,1
f8d539e8fe653beed5de4c1e649a36db,3,3,1
8fe1250365070b24dc2861f32fff3981,3,3,1
3f2bf1fd6c0ae2cf9f8cf6c7c59ac826,3,3,1
87b3c484634d61e9cb63a51cd41374f5,3,3,1
0546f679a9faf0ef7a6c718806f85a6d,3,3,1
385682c02f4a0dc1a6d0e5a5f0ab14c5,3,3,1
3523c5d9e722e19f9f9f362bba2030d0,3,3,1
1b829d1e42d5e9a6434541a43c2e65f4,3,3,1
18a02c525aa5fdb84c79acb49f173ec9,3,3,1
d390ebe36255573b22e164109a2032fb,3,3,1
f76dc9d8ed0259943e3a554f9a748750,3,3,1
85e35f1f312a7a9c6478a7a58524ca12,3,3,1
347a743c38e08f32f1be48bfb5fde9d3,3,3,1
87ab4650f7d51e9b1f425a84278164be,3,3,1
6560bbf4621549eda20b8f32ef470ccd,3,3,1
b7be639f3729b97049b2430d6025f4fe,3,3,1
b4e483eaca446d8c6f6501fdc0b50778,3,3,1
6ff42e68d51e2c39c1c46e5e7af8daa1,3,3,1
d3a8de1c07aa310086596580cce9586d,3,3,1
3aef0ef11f5cc0027fa64cdf1da89030,3,3,1
0c9083d1073990987a5b219ea490a7ad,3,3,1
4395edb886de21f8afb2e19b51e62d4d,3,3,1
977a909ddaf23c80622608c2e32121b4,3,3,1
b706ce2ebea6ae9d44f81b4ebf5fef65,3,3,1
2c78220d0d00b3ce43827742c5bd5b3f,3,3,1
32defb24ace28438ab8f5fc0cf5a6dc4,3,3,1
12a9fd69f1f12dfc414c5a016d9ad7e6,3,3,1
529b1896340de907df5bd72652e7daa6,3,3,1
f464e152a543cc173c5332e60239ec1a,3,3,1
30da455af4defb16d2d9c55e0f0b5926,3,3,1
5b0686712042404661f8a6fe7633112f,3,3,1
5724879ed8546855af21a6e3ae8226eb,3,3,1
bd5445ae8e09d9fb3ef4387e77f8afeb,3,3,1
e47c0c70dd56ba9e8d6cea4c49c712e1,3,3,1
2adf826ec7d07e11abaf0999b73fd0ac,3,3,1
cf892b71b46799015c2e0e0fceb6783f,3,3,1
d533680913284914423306b8fd60a837,3,3,1
bd4784020653a3e9d369aaddd2a47861,3,3,1
7f86c1962a83f2f30565e1d690de1635,3,3,1
5cba0dfd7d151100e31465f63198e713,3,3,1
dfdc2e2f62729870c1cb8ad75a192c17,3,3,1
0342016c28475cc8ab7116d74d77a005,3,3,1
3ddf0d72f044877d3f0353f1a4788b97,3,3,1
1c539dc8e512dcbd40d50a86d88743f0,3,3,1
393fe110d89ae17eab50075e10e81477,3,3,1
dfba48b0835063e768545fae2dc994f9,3,3,1
011512f9608a7ac33515966a88d0e9cf,3,3,1
6b672296c09c3ee1e85f901b6f5e6d94,3,3,1
16df9c4c7d45b993206bd1de63a227b8,3,3,1
7ee107360c1056bf8825f3a13dd9c322,3,3,1
7ea2ad8552de6531978df87506142a39,3,3,1
9f4cbdcc884cd76673db3563363e89fe,3,3,1
d69c0c392dbd99b1844da44b39d9b0af,3,3,1
8c3051225ddc02c19b9ed0acb3776a06,3,3,1
57820b9e2057ac9d351b9e64d9a025a7,3,3,1
35ad281dc063440c8a1a3bdda0067018,3,3,1
9f2f54fcfc2ffbb2c843242ca9fd31aa,3,3,1
33eb1fa620cb2021cdfba05fac0ee93c,3,3,1
6e0e0d64a8683a5b518a141b55e61887,3,3,1
51abe572889e2df44b65b2f768702817,3,3,1
42eb6588d0b16e11bdb08ef8f680d3be,3,3,1
8974412b99c5205fbfc22897dd7b04bd,3,3,1
c4d1c8c39df098e5d6cf966f139b9dc8,3,3,1
9aa88ece53c0eac636e5fcdada8c861f,3,3,1
b60022c5aa5ff9b54ed3c88fe4e003d1,3,3,1
00190b30f46125c07febb309b0737fe2,3,3,1
2de92dac869fb4494365ab52bbff040f,3,3,1
6c00abfc6c1e6973f32a7180e1a66506,3,3,1
d06d6c00851a8f5ef2027ad8ecb9d1a7,3,3,1
31451ba7bd0d0a57aeb13a0ef49d8225,3,3,1
7bbc11fd3932b763fb33fea127f2d95f,3,3,1
049b5d4b21a08c73858e5aacb5bf8fe1,3,3,1
8c64b96f7b284847651b061531d7e5fe,3,3,1
b426b7db2ce027144cf99d01f6f43f49,3,3,1
0d7acb80c14e3fb6789fd8ddb6d47d7c,3,3,1
c6104e1825e7418d82a4801a8be22d21,3,3,1
d2a1a3b857c528ca341bc8f4296b128a,3,3,1
f4fd8fd77b1423dbf6c73e218f048c8f,3,3,1
0d8ed16a4048903802fea0182aae0e7d,3,3,1
3fc2287fb1129ec72a48c5e09331016f,3,3,1
8040373a7a4c7dee88ab4e519923b079,3,3,1
4961225d7a18d0887ea786268fb0952a,3,3,1
38471936fa961e4437cfe9baf82d184e,3,3,1
aed507e5a9b2fcb4b1fcdc59461c832c,3,3,1
7328a204d9e30bb35b7cb7cca92785ce,3,3,1
ab0f7454c1effa2d957799717f4ed64f,3,3,1
25274434162d86feaf9932b80891ab34,3,3,1
4beecdd4e9e5c86477829041647002d7,3,3,1
9d5580f062ffd9e9cbe228e59f5b4db5,3,3,1
2ed26273b4b0ebbb69088d8f08c8d2de,3,3,1
918276a64db1565b20afcc88e4a97006,3,3,1
475853f852813d0c04a844a49d84d3a6,3,3,1
3c49ca03a933f4ec1ada447175f74c0e,3,3,1
76b4865fb18ffce640d2aa7117dc92a2,3,3,1
00d0f0f89f647f6acf734f2c8bb31d5b,3,3,1
2766e89bbff2be1b1879ff9e89c31ff7,3,3,1
27cb022002dd6af6e276aa2e5d502f79,3,3,1
d70a11ca8a4e0918b878c8e0f47a4e7d,3,3,1
820df0f5e3c0bcc16b5615871e87a7c3,3,3,1
5863c2809cc0d4bc4d1004c5d890e837,3,3,1
c13a7b6ed39037d060c69674a1338297,3,3,1
74d325907fd6c8fb9de1ba09885a2726,3,3,1
1a46d736db32161dc4669448e0a725e8,3,3,1
4b59b046cea420b809e3ab92f710eab7,3,3,1
4685f391283b038bbe572cc825540bb1,3,3,1
cd42c0ef7f3ca7857c9d4e31a56eb674,3,3,1
b06762d4efc527676d0146b1116b5c2d,3,3,1
f4ea35466319bf23ee4eaa959dbaf70b,3,3,1
d2a5af5e57eabbc45b47809aa11ae734,3,3,1
faaaaa5017136d8533825ce774b66f39,3,3,1
d6644c823a5d2a69f11c854db580a57b,3,3,1
71f452d5a53c37ec1b6538e1c1697c37,3,3,1
6a49e4407a4f478a54135812d78ca170,3,3,1
85f2cb49914bc7894825b5748c3c3472,3,3,1
32ee27ab16cb747f4da8ffe32ab82fea,3,3,1
b09aa7e234bfa01ff0a09ca8fab90c80,3,3,1
c940358b87bd5db7e397caf4205e6149,3,3,1
1bb3d5d60a54913881e5f43d48649d1c,3,3,1
3b6022e08f56e4a10128d59e157fedd0,3,3,1
86b3e894768cf0805253d2cc59bd7550,3,3,1
ede0ab7cdb97a32d39224ed37df25291,3,3,1
8f7fa83e754558d903fa776a07208f21,3,3,1
7e65371dce0011fec844ae16e8d5b318,3,3,1
681b4d3dbfbb2cc4523a18957551d261,3,3,1
86256418d77a0078ebffab78be80cb27,3,3,1
a6097affea44d2235e5fce87d15c84c4,3,3,1
64a0ca4ed385b8b3172c79a8fb16c719,3,3,1
ae683bdb010ca258445df16af815eccd,3,3,1
30c13c802938ddd5a69d9c3d6bbaa09b,3,3,1
91c7590bc7a45e959c052ace56c9278e,3,3,1
170a70a05c6fb9db821b090c764a7640,3,3,1
ee2eb294a9e4db9e1e70ea03ead7c65d,3,3,1
0d61d037ab3be62fc4ba7070f61d826e,3,3,1
791012d52ab0fa23019932ea1c26481e,3,3,1
acb19712172bdbb81a6711dbbfda6776,3,3,1
9b4866e63fe7fbbbcb38fbf62756b2eb,3,3,1
237b0f806c8bea3d6b4421d28ba0b6ef,3,3,1
86a99b0a92b2dae294b582deaecf4bff,3,3,1
0d08758b656380ecaafaad3d47c26929,3,3,1
f160337665533912f772283091303145,3,3,1
25f0e982d59097230ad8b1b6fbcbe734,3,3,1
f3d28281581b2b7b289e7f369205953d,3,3,1
574ca1185958526ec7c0ebe269493e4f,3,3,1
91a04f869413993f3a564f14f9a052cf,3,3,1
75bd7ecace601ff24ced689e8320c65b,3,3,1
a6fbabdc5da2e8d4a0707b1f773e55a8,3,3,1
70c856a62db0bc73e07e1b272577f371,3,3,1
4c605a32fa6603a2dc268e5f0e91dfbd,3,3,1
56ab99867194e78c1c14524e3a72d270,3,3,1
c3898efcef0c3d439a8d4b0c34f6d863,3,3,1
c51d22714f9a032cd6d85f56328d5111,3,3,1
29ed5c90868a9ee1137e9ad6d7fae0cc,3,3,1
92411c65fc678830d43d6304151352ee,3,3,1
aebd852ca935b28f40a4bbda563eea9e,3,3,1
5938b970421a9406c11d0af07977d5be,3,3,1
db77b0370fc99180007b226a960797fc,3,3,1
05e7db6cf3ade2f3999aa84d1847952a,3,3,1
2f9287e38b6e13c95e59199ddf0e8a72,3,3,1
7c1d9fca553a1b493cc901c2e1598f4f,3,3,1
92d52750d02b95dcb7a8082f8beb2b5a,3,3,1
5fd2f51384109bfc8ff7f6ee953a7ecf,3,3,1
5045d08f4169b8f15425a90358d224a1,3,3,1
e25bddcd2a039cf2668276e572c19c7c,3,3,1
aec49152078bf6d57d53a7ad5ae35713,3,3,1
bace6aa9b6a395267653e226485dcf5b,3,3,1
56a1f9307973ea88be1a241145bd4dfc,3,3,1
61a4ee42157ebdf3a1e768aa0862910d,3,3,1
1c6e7ff354df00874f6cda2c59b8a9b6,3,3,1
b1ccfd1be4db0bcf371a09224aa3f907,3,3,1
a59e36c15dc56dbfa817d66195531652,3,3,1
0c723c2363923c12f2245f693a9b7a47,3,3,1
33a55d33d5b3012ecc24f1fad48c4370,3,3,1
300c2bced25d805e5696029a76bdb5b5,3,3,1
f2f2f509ca410b5745c45752a43b3e08,3,3,1
2c83c705fcfec09c83ac1ac1f1b9635b,3,3,1
be9f20e722908bf7e2b15d3b0ce31887,3,3,1
32a78128ea90f0251e080cf1c3b46841,3,3,1
1b09aacb9f24933c46a5cfbcc23606e5,3,3,1
fd038bea150975a345423e6d1348bd52,3,3,1
3f3ee5f957d3369d41ff42eace8fcfa5,3,3,1
a74957b704c0e29ef0b14fa4ae4d625f,3,3,1
eefd6921b2a305eededf4839e72e3526,3,3,1
e5cb2de46031fad8ef2c38247a2e282a,3,3,1
216ca4125f288be44c9da93f00dab53f,3,3,1
ed54a04da0fe3267b638e87c0ecaf6b6,3,3,1
d3a1324160236a313253a2c24740e54d,3,3,1
60c0212773993d30a67008b7c7a913c1,3,3,1
ffff46766b45c520dfd076c5fb0abd2c,3,3,1
ab21b5461cadb6e82747e6332c0fcbeb,3,3,1
1d4faccb6d58b251d99e0809ec423715,3,3,1
c58b19d5c1c8cdce427776d4577f44b8,3,3,1
cab1353366f96ef67040b5058bed55eb,3,3,1
0d8a41973e5fd2336badb68d463f906c,3,3,1
7026e2684349f8f60e7164e0e32ee3b9,3,3,1
4080306fb93133508250d2e49a372e70,3,3,1
3e9b00384b418e43f706f98240d2fd22,3,3,1
819c5bc4285e898fdeb19dc161757316,3,3,1
6e927c6269a5cec96a9db03fc247d257,3,3,1
07909a97269c39e2248f3137a2da1cd9,3,3,1
58a192eb59150550bb33ba4b61ea6bce,3,3,1
24229fd5f62f6a9ab8050a74301a185e,3,3,1
f90fbc81afbce45b100dcfe21f86696a,3,3,1
775f4bf125603ee226b5d085b2bbe330,3,3,1
18c7a9024e98708e65230ad1fba69d14,3,3,1
700a829ce3cfcfe1d485c5543fee3f7a,3,3,1
b8671f525bcc29274130f4f79e91c50c,3,3,1
dba4bf54e145df5a17f595b8822a829c,3,3,1
f263a2378836581ff435aedc4a6860e7,3,3,1
fad038abfee8714919176044bd4b8b4c,3,3,1
fa299b242f1f07af884d5a3b73a87652,3,3,1
c3ccefef630e18cdce98892a633c3b6e,3,3,1
f3537d8cce2c72cf98b5508ca84e81f1,3,3,1
5bcbadcb5816d38c5eb80cc52f36882d,3,3,1
96a40ab32870da60219e2ff29a6c59db,3,3,1
5461dafcda0c760bcf0d8cb9f1d9fc11,3,3,1
490697f84d2498835fbf5ba11a4a1afc,3,3,1
522ff4bc6e79b51c512ab4b5b429f8a0,3,3,1
a5539222660532df45f48d1e672c7f57,3,3,1
c6e8daad840bc8083b16fe810e4f382e,3,3,1
71f711100469c8cb6f1bc5fe20aa6e06,3,3,1
6edcce2c8c1cfe7c1b1275ad831bcfbc,3,3,1
0ac1162b60543302f5e9803af506e7d6,3,3,1
6576b197bd3853891773cdc33fdba2bd,3,3,1
34eb3e97717fd3fe2132bce586287aa1,3,3,1
8184c9dc0047e658e156e84a3482da9d,3,3,1
6f01b447f55d502c57b9c80ffe46d4a3,3,3,1
6e04659d41d65805da9fb3ee1b7f3f57,3,3,1
09fe7057c934b0dc2552f389b2225b50,3,3,1
b6e58e12aaed7511b8db043e8d1613bc,3,3,1
b9208cea0ee55d4dcabc09e39f9af702,3,3,1
ae7dba27a44ec766f6aeeefe5ece3aee,3,3,1
734ea472f679d6388de9cc0ca38257eb,3,3,1
8cef43db31ae9f0e349bfd27ae8bfb5d,3,3,1
6f5d302f0694f2144904dba558991fd3,3,3,1
c93ec89401334625190359e2aa4f3e17,3,3,1
3f28e0ee643ad18878a237cd3e8d733e,3,3,1
6cff508392e0eb5264d58c883efe8afc,3,3,1
45640b484591f3b2456aec2f07b3873a,3,3,1
784868528776d5a11a95718b6d73969c,3,3,1
ac08758238abac09fa0d2fa16cbb7213,3,3,1
7185810af51949a064444f1d82789acf,3,3,1
5d1fac6d3d0ae3fe006fbec8718fafd3,3,3,1
a73d42919a1dd8d4c5c1e1a9c79250d5,3,3,1
da1da83245e61f17361dc622efcb16e9,3,3,1
89ccd878cff637d31a0c20034efe74c3,3,3,1
fa850de55412778036dbeeedee9c8af5,3,3,1
1395d85bd62bb601142546102f1007d4,3,3,1
8ee88000ec35b90a2fa79bbe31e49bb6,3,3,1
d4a3490b7a1ce311f8bf96911e7be2b5,3,3,1
67185b8abd7c2437113875d3b285f2a6,3,3,1
75fab36ddb3047dfdc44ed222331328c,3,3,1
13b93a45ad13de3be9629c47af941c1f,3,3,1
0451d2d34c8cbb8f75fdfac6282fa501,3,3,1
c5920f0ef7e12191f78d32db972d45fa,3,3,1
66ef2017850f9a436ef7149bf5d15ec8,3,3,1
102cc864ddc8c9695e9a6aaae44eaad3,3,3,1
d2088d25973d40af02a470bd624d6c26,3,3,1
a4e50ffb49a85d44e2c25cfaafd9bcc0,3,3,1
74926ce626d65da3a6d87f27816323d3,3,3,1
f4549c71d6460f02c6e464121db2502b,3,3,1
e1d9b908206716bee7b21cb26572a4e0,3,3,1
ad8c7c9b7af28a68f02a65eade469d8c,3,3,1
39d7aa110088d22479dbc2b2397f4864,3,3,1
9aa73ecd8ae6d6190478d22dd39068b8,3,3,1
0d84abfab0891ffcf89b9954943ca6a3,3,3,1
bbc71d7070b14908e866d0d911a1ed80,3,3,1
c908da1e32eb0cdabd1f2fe7783f06e9,3,3,1
51514aff8b0dc62edb2a9cd074907670,3,3,1
219ca18c35128fd693138f554192eec6,3,3,1
ee9fecc4dd5cb7036a09cf1bf6acd8a3,3,3,1
6100f219d21224fc724e20a63558e103,3,3,1
8e98fb77d3995b6cc150f03cd3291a33,3,3,1
e28379ccf46d145e81ae6fb42ecf0a3a,3,3,1
c86fc5e1ab2f18830c02928871803a75,3,3,1
3d659442cfb596dc577722fa035b0993,3,3,1
54bdb19c1a391bab014da4d81195c29d,3,3,1
1e62d96235f039da9f61ebefcb3807a3,3,3,1
1573bc42bfb904a5f1e11d135e16eb93,3,3,1
d01100afe026a5d75ca7c0c5a5f0167d,3,3,1
e70234326eef52b94248185b30008866,3,3,1
f44d5957c84aef5612450f04b3cf24d5,3,3,1
e7a219ffde3d253be7a03368300d7a96,3,3,1
354b59e082aab3ecf8a3fa4dd0b82491,3,3,1
361fb82342757e3876432ca2a779cb8e,3,3,1
8a31fdcc8578568f00a7dcd9557f5fd2,3,3,1
2ec0bbf4c61d8aae669a62d5236bce99,3,3,1
